Time,financial_distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
11,False,False,1.2329,0.016775,0.76894,1.0162,0.005209,0.15091,0.95205,0.016508,0.0726,0.13584,0.79879,2287.0,0.23106,3.3279,4.6781,0.0051262,6.049,0.051393,0.0,0.079326,1.2721,5.1744,0.07997,0.64787,193.79,12.992,6.7333,0.15804,0.12107,0.61681,8.7458,0.607,0.84255,6.5748,76.955,0.021,0.52397,0.050576,-0.10884,0.19638,4.3978,-0.86078,1.1766,0.085419,0.65315,0.021816,3.3811,2669.3,2.8039,0.92003,13.008,0.03582,0.081262,1107.1,-0.75559,0.15455,-0.0055133,-0.023911,-0.023531,0.2375,3.6373,5.7874,1.8883,-21.411,46.844,30.046,12.2,26059.0,3.8523,30.5,-10.665,0.0,28.0,91.5,130.5,132.4,20.0,14.5,-16.0,7.0,1.5693,3.0,21.0
8,False,False,1.1964,0.10042,0.78684,0.80889,0.18863,0.14501,0.94174,0.12415,0.47113,0.11034,0.8835,3.3727,0.21316,3.6914,1.2205,0.2332,3.7382,0.0085291,0.069143,0.011549,0.91555,7.4279,0.295,0.7385,1074.4,14.288,5.5782,0.32,0.048348,0.69547,2.5779,0.85978,0.93855,5.3024,294.96,0.11367,0.22682,0.010544,0.32285,0.1089,3.7948,0.12451,1.9574,0.92218,0.68029,0.12763,3.6914,2280.4,3.4646,0.705,14.076,0.24443,0.23862,2277.3,0.058607,0.15255,0.025425,0.0,0.0,0.20481,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,29.0,1.1804,10.0,26.0
2,False,False,1.0558,0.081916,0.87949,0.68673,0.14263,0.043102,0.77198,0.11928,0.67973,0.063605,0.81574,2.3646,0.12051,1.7677,1.2609,0.20769,2.9089,0.012307,0.087834,0.015929,0.84185,3.8821,0.23988,0.77264,1748.0,12.048,15.933,0.60471,0.10685,0.59646,5.5914,0.86856,0.87851,3.8269,285.5,0.10042,0.8866,0.017922,0.31829,0.1769,5.6983,0.22828,0.68127,0.46308,0.35765,0.093141,7.3356,2571.6,6.4112,0.76012,11.672,0.22394,0.16473,412.79,0.10245,0.17945,0.61177,-0.011241,-0.016369,0.22445,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,29.0,1.3573,8.0,28.0
2,False,False,0.81692,0.093241,0.80072,0.85691,0.10893,-0.14034,0.53746,0.10881,0.46789,0.007122,0.62623,2.9306,0.19928,4.018,23.767,0.12713,3.82,0.047512,0.043378,0.06198,1.3684,5.2066,0.17549,0.76657,528.72,13.548,-6.1059,0.14916,0.034144,0.41201,4.3604,0.4808,0.95736,4.6331,15.147,0.14889,0.17134,0.055446,0.099939,0.16458,4.3,-0.12054,1.2108,0.56654,-0.70424,0.11645,4.018,1130.0,3.8467,0.82451,13.394,0.14476,0.15038,562.59,-0.064135,0.18495,0.16046,-0.012256,-0.014302,0.14523,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,25.0,0.040385,10.0,42.0
1,False,False,1.4975,0.077129,0.6951,0.7232,0.1327,0.29689,0.79454,0.10665,0.25297,0.03734,0.89362,3.0426,0.3049,2.2798,4.9012,0.18349,1.4904,0.0283745,0.060308,0.50954,0.80929,7.8558,0.32859,0.59673,458.46,11.868,2.4359,0.63375,0.098375,0.47413,25.39,0.65559,0.85847,2.2198,73.452,0.08631,0.32265,0.42043,0.26234,0.09206,2.372,0.34495,3.3119,0.83782,0.97375,0.11096,2.2798,1812.3,1.9571,0.67141,11.544,0.19587,0.23764,200.72,0.1471,0.32579,0.46284,0.0086221,0.011922,0.21413,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,22.0,0.22195,8.0,34.0
14,False,False,1.0402,0.13651,0.42628,1.2312,0.19852,0.015693,0.32027,0.11088,0.23794,0.16862,0.40613,4.8842,0.57372,0.743,10.987,0.16124,5.6925,0.0089028,0.033013,0.022802,3.0316,2.212,0.18896,0.39044,353.58,13.471,78.456,0.067073,0.03584,0.12504,7.5348,0.10156,0.91592,7.0187,32.767,0.33613,0.062468,0.0072309,0.47789,0.5566,2.146,-0.12697,1.0308,0.24526,0.027353,0.32024,0.74366,1486.0,0.68053,0.81104,13.679,0.1742,0.23265,3008.6,-0.067791,0.17542,0.19494,-0.0036421,-0.0029581,0.18045,0.81424,-2.9663,9.6506,-12.385,3.7123,26.178,10.8,33651.0,-45.166,13.75,18.221,1.5,29.5,92.3,215.35,209.5,21.5,14.5,7.5,19.0,0.43675,21.0,58.0
2,False,False,0.86145,0.054045,0.87655,1.5086,0.091859,-0.1164,0.56292,0.035825,0.43778,0.0,0.72374,1.6493,0.12345,7.1003,5.5958,0.060892,6.6176,0.058673,0.036919,0.069837,2.0844,6.9723,0.08818,0.84014,470.0,13.453,-12.96,0.094231,0.036405,0.47293,3.3921,0.3135,0.95847,7.2576,64.334,0.074674,0.2949,0.038893,0.53917,0.21637,2.1566,0.25158,0.57057,0.24978,-0.9429,0.061656,7.3059,1073.6,1.4655,0.91182,13.864,0.070868,0.13302,1743.4,0.11174,0.20786,0.12361,0.0,0.0,0.013796,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,26.0,0.0,9.0,36.0
3,False,False,0.9857,0.084077,0.86363,0.9719,0.14862,-0.011745,0.51526,0.086507,0.61653,0.062619,0.80979,4.0857,0.13637,6.333,2.5648,0.15291,2.1316,0.033926,0.037426,0.041295,1.2002,5.4017,0.24797,0.82154,2014.0,11.183,-82.754,0.39874,0.042094,0.42331,2.6829,0.43554,0.95126,2.8345,140.36,0.10383,0.30867,0.034906,0.33451,0.17993,7.1269,0.45415,0.75793,0.46729,-0.086122,0.097353,6.333,3266.7,6.0243,0.75203,11.154,0.16875,0.241,406.07,0.18505,0.34289,0.29158,0.0,0.0,0.23179,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,29.0,1.5,7.0,50.0
6,False,False,0.80808,0.06411,0.72687,0.775245,0.07335,-0.13182,0.23116,0.024738,0.23472,0.044238,0.555,3.3739,0.27313,2.6612,63.322,0.028304,8.8398,0.050303,0.0083891,0.07324,1.2629,5.9911,0.04499,0.68682,308.09,13.488,-19.66,-0.12143,0.040047,0.15877,12.161,0.061264,0.9449,9.2562,5.6852,0.11551,0.14662,0.01941,0.16753,0.43256,2.1566,0.09980349999999999,0.63143,0.14821,-0.48261,0.0882,2.6881,1312.6,2.5146,0.95501,14.44,0.04732,0.11659,1744.3,0.04753,0.27998,-0.062411,-0.017689,-0.0068255,0.10914,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,9.0,0.21259,14.0,44.0
6,False,False,1.1836,0.20859,0.63869,0.31959,0.18294,0.104325,0.641875,0.65269,0.23764,0.18485,0.92851,112.71,0.36131,0.13927,1.2812,0.57242,0.2217,0.090044,0.0050785,0.0535685,0.3442,16.744,0.60837,0.5425,313.59,12.326,0.39199,0.19459,0.0090288,0.34218,4.6072,1.0707,0.92614,0.56611,280.98,0.22465,0.010286,0.28175,1.1263,0.019086,0.3641,0.87919,45.989,10.929,0.92884,1.7064,0.1393,1319.6,0.12898,0.39163,11.185,0.57809,0.19443,1637.9,0.30536,0.22259,0.15111,-0.027219,-0.08517,0.00097698,6.0243,8.7943,1.8883,4.9805,3.2396,33.581,10.9,9291.6,-27.3,15.15,13.262,3.0,30.0,63.034,48.635,46.014,15.5,13.0,-2.15,30.0,0.27789,4.0,14.0
12,False,False,0.84698,-0.010783,0.93693,0.85717,0.068759,-0.13053,0.61293,-0.012579,-0.17095,-0.041892,0.72251,0.61686,0.063075,1.7677,3.9067,0.080217,4.7376,0.033104,0.13004,0.038807,1.1864,5.6702,0.11335,0.85304,-111.24,13.139,-6.5668,-0.042635,0.083883,0.52286,4.6827,0.60998,0.91047,5.3432,92.148,-0.014924,0.15748,0.038621,0.20294,0.15117,2.1566,0.73141,0.41724,-0.071327,0.28983000000000003,-0.011509,21.058,650.69,1.4655,0.88665,12.797,0.10675,0.097157,4009.9,0.57655,0.16042,0.10579,0.0,0.0,0.0,-0.32511,-0.71099,-3.0659,-17.899,107.71,38.823,10.4,31839.0,-25.841,15.6,36.03,2.0,32.0,87.1,175.9,178.1,20.0,14.5,0.2,9.0,-0.43217,21.0,52.0
9,False,False,1.0965,0.019285,0.87501,0.54948,0.051979,0.082317,0.58452,0.035097,0.15429,0.023257,0.93578,1.3175,0.12499,7.0008,1.846,0.094596,1.716,0.01852,0.071798,0.0217,0.58718,16.209,0.31291,0.85347,214.2,12.514,6.6751,0.71267,0.021545,0.49887,4.3962,0.90789,0.97538,2.4975,195.01,0.020608,0.17238,0.033706,0.23812,0.033899,4.3963,-0.29339,3.687,0.56889,0.6586,0.022039,7.0466,1388.3,1.4655,0.68709,11.915,0.10259,0.17194,906.24,-0.17191,0.22001,0.22461,-0.029765,-0.05417,0.13041,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,25.0,0.25833,22.0,42.0
10,False,False,1.3364,0.11083,0.75312,0.95446,0.17391,0.20571,0.8155,0.11612,0.44894,0.13885,0.81726,4.2056,0.24688,3.0506,2.0311,0.18221,3.7455,0.012211,0.043325,0.019967,1.1679,6.3045,0.22664,0.61155,1128.6,12.784,4.6398,0.21813,0.14158,0.49872,6.8855,0.52251,0.81201,4.8431,177.24,0.13562,0.57347,0.012793,0.21133,0.15139,3.8662,0.37256,1.6307,0.73208,0.83326,0.14716,3.0986,2513.9,2.4772,0.77336,12.737,0.2152,0.21632,1735.6,0.15703,0.19708,0.15042,-0.0017508,-0.0018344,0.21614,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,29.0,1.4139,10.0,16.0
2,False,False,0.86483,0.19612,0.63972,1.7103,0.24994,-0.083189,0.60343,0.11467,0.54434,0.0063703,0.53227,14.898,0.36028,1.7756,227.93,0.14614,9.3747,0.0283745,0.0098094,0.28652,3.2132,3.9036,0.1803,0.61546,775.8,12.377,-20.559,0.56781,0.02426,0.37139,26.945,0.21715,0.96208,11.437,1.5795,0.36845,0.067336,0.10311,0.23088,0.43813,4.7471,0.12718,0.82232,0.44762,-0.2309,0.30656,1.7793,1425.2,1.7083,0.8197,12.914,0.16098,0.30836,1313.7,0.059788,0.14954,0.47282,0.0,0.0,0.19569,7.4166,7.105,14.321,18.77,28.286,26.124,11.8,8322.8,0.1896,15.6,24.579,0.0,36.0,107.09,31.31,30.194,17.0,16.0,0.4,26.0,0.0252,1.0,28.0
10,False,False,0.6882,0.048923,0.78387,0.55524,0.11173,-0.20659,0.50411,0.088111,0.22636,0.10831,0.45599,1.7099,0.21613,3.6268,1.9191,0.20122,4.2967,0.032259,0.11768,0.048686,1.2177,3.1347,0.23367,0.66258,569.19,13.679,-2.6876,0.071141,0.12129,0.33401,5.2533,0.60156,0.84527,5.6068,187.59,0.10729,0.56118,0.058098,0.38435,0.17713,2.569,-0.21173,1.2202,0.2762,-0.95585,0.062412,3.6268,2514.6,3.0656,0.76633,13.091,0.23336,0.12974,1718.0,-0.1184,0.09903,0.0040015,-0.0068601,-0.012355,0.08934,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,29.0,1.2602,20.0,44.0
4,False,False,1.2357,0.32831,0.40531,0.76764,0.31878,0.083349,0.94264,0.42769,0.55207,0.37739,0.43692,40.143,0.59469,0.68156,3.1926,0.41527,3.5006,0.026115,0.010345,0.07386,1.7569,1.5695,0.53325,0.35357,1662.0,11.238,9.21,0.20345,0.051742,0.33329,5.5775,0.43417,0.87234,7.5,112.76,0.75142,0.087008,0.03402,0.10291,0.4891,1.2908,0.15363,1.2159,0.67126,0.14016,0.81002,0.68156,3010.5,0.59455,0.46675,10.973,0.46771,0.40934,163.74,0.071336,0.10235,0.31839,0.0,0.0,0.0,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,20.0,1.9105,3.0,7.0
1,False,False,1.1432,0.092049,0.35849,0.24526,0.040923,0.047937,0.9786,0.37531,0.14349,0.0021961,0.38264,6.6772,0.64151,0.55881,4.9676,0.16685,3.7408,0.024112,0.024989,0.072041,0.64098,1.2363,0.37113,0.3347,152.27,13.028,5.1164,0.069138,0.023787,0.32754,15.785,1.3354,0.93364,5.9484,72.47,0.24056,0.03708,0.098312,-0.20752,0.19838,0.38232,-0.49041,3.2337,0.464,0.074724,0.25677,0.55881,1061.2,0.52173,0.62887,11.622,0.23193,0.091024,688.7,-0.32486,0.041232,0.42506,-0.012385,-0.050497,0.045934,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,20.0,0.0036327,3.0,34.0
3,False,False,1.1298,0.093083,0.6116,0.61238,0.097007,0.050196,0.53833,0.152,0.23966,0.07465,0.43702,5.2991,0.3884,1.5747,4.2263,0.15841,2.5201,0.015292,0.029894,0.039532,1.4013,1.2161,0.22254,0.38682,320.37,14.236,12.2,0.24112,0.22478,0.20824,10.296,0.34005,0.63247,3.2415,85.18,0.213,0.57872,0.024971,0.25069,0.50356,1.5767,0.24421,0.77132,0.18485,0.12924,0.1522,1.5747,1336.8,0.99593,0.77746,13.746,0.19577,0.13628,571.47,0.10882,0.18892,0.51535,-0.002283,-0.0037281,0.0,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,21.0,0.25693,8.0,21.0
1,False,False,1.3842,-0.04551,0.70766,0.70225,0.013428,0.22014,0.92266,-0.064806,-0.15567,-0.028037,0.79312,0.25291,0.29234,2.4206,1.7249,0.019122,2.4984,0.053987,0.075608,0.094222,0.88543,3.5189,0.12353,0.57298,-416.35,12.117,3.19,0.1114,0.13468,0.52867,9.8426,0.75282,0.80968,2.8505,208.71,-0.057381,0.46068,0.076877,0.028595,0.19957,2.4021,-1.5486,1.4649,-0.22804,0.75302,-0.064311,2.4601,2674.5,1.96,0.87647,11.764,0.055864,0.086746,200.14,0.04753,0.24636,-0.035526,-0.023971,-0.034135,0.0,7.1241,15.381,3.2702,17.872,34.692,30.087,12.8,7991.4,0.1896,15.8,22.571,4.0,36.0,85.437,27.07,26.102,16.0,16.0,0.2,21.0,-0.2565,7.0,46.0
10,False,False,2.0762,0.35794,0.42718,0.93791,0.13183,0.4047,1.6441,0.38164,0.62488,0.36573,0.78077,504.03,0.57282,0.74574,2.6176,0.46829,2.9768,0.0283745,0.0009291,0.55442,1.2013,6.4998,0.52564,0.37607,1901.3,12.133,2.3175,0.17922,0.051112,0.6183,82711.0,0.65923,0.88035,6.2754,137.53,0.45845,0.089228,0.2223,0.21818,0.1443,1.6373,0.25297,3.9697,2.4806,0.70651,0.83793,0.74941,3042.6,0.65652,0.47436,12.069,0.49735,0.18669,1124.9,0.11228,0.14946,-0.026633,-0.032038,-0.034159,0.2195,3.0621,3.9554,-0.53449,-9.302,11.207,20.132,12.3,13568.0,14.529,21.5,33.768,2.0,30.0,100.0,100.0,100.0,17.125,14.5,-7.0,14.0,1.9426,16.0,27.0
3,False,False,1.2571,0.12131,0.70316,1.0475,0.14835,0.16407,0.12716,0.11581,0.40867,0.067814,0.80212,45.616,0.29684,2.3688,17.26,0.14162,1.1457,0.0016518,0.0031047,0.0025889,1.3059,5.3211,0.24798,0.63805,706.23,12.764,6.3845,0.27547,0.065117,0.081132,3.7102,0.077452,0.90739,1.5235,20.858,0.15124,0.21937,0.0015769,0.27877,0.19686,3.5289,0.12127,1.5079,0.61622,0.55273,0.17252,2.3688,1728.1,2.1495,0.75202,12.81,0.16179,0.25976,318.18,0.05717,0.22259,0.7424,-0.021906,-0.020913,0.19291,3.6373,7.0213,1.1538,9.8951,6.4467,30.245,10.3,8747.0,11.946,15.2,20.7,0.0,35.0,90.0,36.07,35.273,17.0,15.0,-0.2,9.0,0.3948,3.0,18.0
8,False,False,1.7263,0.19411,0.3838,0.86503,0.25093,0.2469,0.4611,0.2244,0.31502,0.36453,0.58683,148.18,0.6162,0.62286,8.5602,0.29008,1.3486,0.043975,0.0019576,0.12937,1.4741,2.4106,0.36353,0.33992,944.73,13.278,3.5035,0.26471,0.043881,0.15674,11.139,0.1812,0.88567,2.1188,42.055,0.33078,0.071213,0.050837,0.062444,0.35885,1.4038,-0.082546,1.7171,0.54093,0.40069,0.50576,0.62653,2999.0,0.55165,0.63647,13.133,0.31995,0.31446,953.22,-0.04305,0.40826,0.6231,0.0,0.0,0.25944,0.0054619,-2.5748,-0.39328,-1.6532,57.368,23.905,11.9,9979.2,51.714,10.8,-1.7109,2.0,28.0,84.66,73.2,63.88,16.0,12.0,1.2,12.0,1.7741,11.0,51.0
14,False,False,1.4515,0.11747,0.35889,1.135,0.1782,0.14801,0.80074,0.1035,0.18323,0.23129,0.47583,4.7218,0.64111,0.5598,14.524,0.15701,5.6386,0.02017,0.033253,0.061527,2.3853,2.1836,0.19297,0.32781,2895.5,13.291,7.6681,0.60958,0.031078,0.2625,587.7,0.23128,0.91341,6.9869,24.787,0.24687,0.048475,0.017771,0.81632,0.51977,1.7703,-0.29193,1.2335,0.226,0.23087,0.32731,0.56334,1917.6999999999998,0.51133,0.80703,13.417,0.17697,0.21902,4276.6,-0.17091,0.16244,1.6613,-0.003303,-0.0029102,0.21717,1.6144,-1.4536,8.8191,-9.7701,-4.4789,24.897,10.733,33368.0,-49.484,14.367,19.671,1.6667,29.667,92.5,211.3,207.83,21.667,14.5,7.1333,19.0,5.7012,27.0,50.0
6,False,False,1.3469,0.072115,0.59093,0.93093,0.098144,0.18579,0.74263,0.077466,0.17629,0.089928,0.72135,3.9449,0.40907,1.4446,2.6337,0.10543,2.794,0.012529,0.026725,0.023394,1.2905,3.4103,0.18443,0.53556,255.69,13.535,5.0105,0.23445,0.055369,0.39772,3.749,0.42723,0.9063,3.4259,136.69,0.099972,0.13535,0.013458,0.214,0.27297,2.2757,-0.11623,1.4986,0.26418,0.45418,0.12204,1.4455,1450.4,1.3092,0.81557,13.463,0.14715,0.17169,634.53,-0.061703,0.27174,-0.010174,0.014609,0.015693,0.028401,6.7298,11.801,-0.1823,5.8267,2.6566,27.729,10.5,9357.4,-10.689,18.4,1.3677,2.0,29.0,66.262,52.74,49.206,15.5,12.0,-6.4,9.0,0.31885,10.0,21.0
13,False,False,1.1029,0.025157,0.80291,1.1455,0.056899,0.08017,0.61349,0.021962,0.12764,0.041761,0.85943,0.88927,0.19709,4.0738,7.9373,0.049672,3.2766,0.09244,0.055858,0.11862,1.3328,8.3644,0.068401,0.77926,301.17,15.5,14.288,0.19497,0.023645,0.47807,8.1166,0.41735,0.97055,3.5172,45.355,0.029272,0.11997,0.080699,0.30529,0.13695,5.812,0.11867,1.4392,0.1837,0.40677,0.031333,4.0892,2359.4,3.9538,0.9316,15.635,0.066015,0.078352,4554.1,0.056013,0.32568,-0.068148,-0.0096506,-0.0084249,0.0,3.2148,1.5719,7.1562,-4.5408,-20.861,22.334,10.6,32801.0,-58.122,15.6,22.571,2.0,30.0,92.9,203.2,204.5,17.0,14.5,6.4,18.0,0.49993,20.0,32.0
9,False,False,0.91555,0.037715,0.70503,0.93018,0.093151,-0.053745,0.44609,0.040546,0.12786,0.15715,0.58271,2.0203,0.29497,2.3902,3.3654,0.10014,2.6999,0.0044445,0.04957,0.0069832,1.5963,2.2643,0.13899,0.63645,418.63,12.716,-17.307,0.32484,0.068577,0.28391,4.4587,0.30522,0.90273,3.1357,106.97,0.064724,0.23249,0.0047781,0.25022,0.4108,3.1535,-0.35621,0.71803,0.091808,-0.18221,0.053494,2.3902,3274.1,2.1577,0.86101,12.644,0.11197,0.12928,462.31,-0.2167,0.29664,0.79071,-0.024114,-0.025924,0.2194,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,26.0,1.7443,10.0,37.0
1,False,False,1.1972,0.078578,0.56323,0.41401,0.082631,0.10327,0.9258,0.1898,0.17991,0.054763,0.627,11.939,0.43677,1.2895,1.0321,0.19959,2.9413,0.031216,0.016717,0.059604,0.6603,1.5804,0.25703,0.52373,339.46,12.644,4.009,-0.029953,0.039492,0.48487,3.0391,1.1712,0.92988,3.9588,348.81,0.12532,0.090419,0.0754,-0.47691,0.26197,0.94789,-0.58307,1.6673,0.29996,0.23644,0.13951,1.2895,1886.8,1.1991,0.74297,11.762,0.24783,0.10641,247.24,-0.4115,0.10458,0.0073074,-0.012116,-0.029264,0.16122,4.088,9.7174,-1.3673,18.065,30.449,29.464,11.3,7958.3,0.1896,13.6,40.375,4.0,36.5,78.786,25.235,24.551,15.5,16.5,2.9,25.0,0.23658,7.0,17.0
9,False,False,2.029,0.14901,0.41247,0.46013,0.21613,0.22378,1.5429,0.32384,0.25362,0.13086,0.44125,24.723,0.58753,0.70204,2.3147,0.46972,2.1569,0.020174,0.019,0.092769,1.0428,2.0145,0.58656,0.21747,362.65,15.641,2.0562,0.17382,0.195,0.33554,8.9423,0.72922,0.911095,5.217,155.53,0.3377,0.3319,0.043845,0.34274,0.22841,0.78316,0.69726,2.5722,0.65238,0.38089,0.36126,0.70323,1429.9,0.37014,0.41344,14.865,0.54789,0.26989,2540.6,0.25851,0.088199,-0.080637,-0.025963,-0.056426,0.22476,5.7265,8.4799,7.4959,2.3437,85.814,25.17,11.3,10601.0,38.855,12.4,10.131,4.0,27.0,93.883,82.3,74.497,16.5,13.0,0.6,25.0,0.31848,7.0,47.0
5,False,False,2.0405,0.36562,0.31843,0.9554,0.063092,0.31344,1.4383,0.38269,0.53644,0.10727,0.61468,50.818,0.68157,0.4672,4.2977,0.066037,9.5859,0.031817,0.0012995,0.10562,1.5543,6.014,0.08206,0.30124,2110.9,14.182,3.0482,0.05913,0.017192,0.43328,7.2696,0.4535,0.94601,10.443,83.766,0.59482,0.025224,0.033303,0.45283,0.15886,1.4018,0.060074,4.2903,2.3015,0.45987,1.1482,0.47872,3935.0,0.44198,0.91794,14.137,0.089417,0.078401,1694.1,0.029161,0.091489,-0.081728,-0.036508,-0.038213,0.0,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,10.0,2.835,5.0,14.0
5,False,False,0.97068,0.058767,0.84422,0.82953,0.091535,-0.023303,0.43415,0.070844,0.37724,0.059646,0.77147,1.8178,0.15578,5.4192,3.006,0.11035,2.6722,0.0294,0.060704,0.036992,1.0753,6.32,0.1599,0.79478,676.94,13.628,-35.598,-0.081524,0.049442,0.34505,3.3631,0.41596,0.94143,3.1809,119.76,0.076175,0.31738,0.035442,0.0010666,0.13125,5.3249,-0.22491,1.1869,0.44773,-0.14959,0.069611,5.4192,1794.5,5.1018,0.8401,13.442,0.13073,0.13264,853.59,-0.1267,0.26079,-0.039671,-0.00293885,-0.083444,0.1337,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,9.0,0.68707,14.0,38.0
4,False,False,0.98066,0.057307,0.61927,0.72328,0.099712,-0.010926,0.51772,0.079232,0.15052,0.050007,0.55406,1.9489,0.38073,1.6266,3.5124,0.13786,2.2883,0.056127,0.070739,0.099343,1.3054,1.7804,0.21918,0.56498,189.63,13.01,-66.196,0.30072,0.054292,0.2925,6.3779,0.40441,0.91233,2.9307,102.49,0.10343,0.1426,0.077601,-0.010413,0.40624,1.8997,-0.1408,0.9372,0.14107,-0.028699,0.092539,1.6266,1259.8,1.484,0.78082,12.686,0.17014,0.15853,343.36,-0.075729,0.2468,0.35458,-0.00293885,-0.091024,0.0,5.1442,9.9099,2.0408,-1.4903,-21.907,34.285,11.5,9042.5,-18.748,10.4,47.429,4.0,33.0,54.806,39.8,38.377,17.167,16.0,5.6,18.0,0.16547,12.0,43.0
5,False,False,1.0317,0.1198,0.65457,0.92186,0.2148,0.019154,0.60269,0.12996,0.34682,0.12421,0.6235,3.2439,0.34543,1.8949,2.6325,0.233,3.119,0.0081254,0.071828,0.013445,1.4785,2.5158,0.28277,0.60435,866.47,12.288,48.128,-0.0017529,0.050218,0.36423,11.35,0.39511,0.92328,4.3487,136.75,0.19215,0.14538,0.0088142,0.48229,0.36642,2.6687,1.8129,0.94272,0.32695,0.05545,0.18303,1.923,2498.3,1.7495,0.71723,12.206,0.27337,0.26068,574.77,0.47546,0.21198,0.0016252,0.0,0.0,0.22378,5.3189,5.7874,3.9589,4.1343,3.8227,39.432,11.3,9225.9,-43.911,11.9,25.157,4.0,31.0,59.806,44.53,42.822,15.5,14.0,2.1,29.0,0.89833,16.0,43.0
7,False,False,1.8447,0.33864,0.47051,0.75126,0.38611,0.38646,1.4889,0.45077,0.63957,0.37733,0.84396,17.269,0.52949,0.88862,1.9892,0.51395,2.2146,0.0024484,0.02976,0.0053517,0.89016,11.259,0.56106,0.4575,2448.1,13.134,1.944,-0.080027,0.013011,0.68117,4.0897,0.9067,0.97235,5.0453,180.97,0.40125,0.024572,0.0032591,-0.0019401,0.066725,1.4188,0.11164,7.9353,5.0752,0.72987,0.71973,0.89018,3827.8,0.86405,0.43894,12.848,0.52856,0.4215,1597.4,0.052868,0.1489,-0.13924,0.0,0.0,0.057195,-0.075348,-0.23637,-3.0266,5.7748,-20.982,28.184,10.4,9667.3,4.7909,25.4,41.598,0.0,28.0,79.951,66.12,59.471,18.0,12.0,-13.4,29.0,2.7278,14.0,49.0
